id,file,source_file,group,habitat,season,func,element,quality_status,problem_flags,batch,qa_sheet,width,height,tags,ko,en,scientific_name,source_manifest,source_policy
bio_0479,data/species_codex/generated/pixel_art_assets/slices/bio_0479_wild_basil.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0479_wild_basil.png,tree,forest,autumn,collection,earth,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,180,215,"tree,forest,autumn,collection,earth",Wild Basil (Clinopodium vulgare),Wild Basil,Clinopodium vulgare,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0480,data/species_codex/generated/pixel_art_assets/slices/bio_0480_greater_burdock.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0480_greater_burdock.png,tree,forest,autumn,collection,earth,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,219,210,"tree,forest,autumn,collection,earth",우엉,greater burdock,Arctium lappa,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0481,data/species_codex/generated/pixel_art_assets/slices/bio_0481_white_spruce.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0481_white_spruce.png,tree,forest,autumn,collection,earth,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,187,206,"tree,forest,autumn,collection,earth",white spruce (Picea glauca),white spruce,Picea glauca,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0482,data/species_codex/generated/pixel_art_assets/slices/bio_0482_southern_live_oak.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0482_southern_live_oak.png,tree,forest,autumn,seed,earth,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,195,195,"tree,forest,autumn,seed,earth",southern live oak (Quercus virginiana),southern live oak,Quercus virginiana,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0483,data/species_codex/generated/pixel_art_assets/slices/bio_0483_golden_pothos.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0483_golden_pothos.png,tree,forest,autumn,collection,earth,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,190,197,"tree,forest,autumn,collection,earth",Golden Pothos (Epipremnum aureum),Golden Pothos,Epipremnum aureum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0484,data/species_codex/generated/pixel_art_assets/slices/bio_0484_cutleaf_coneflower.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0484_cutleaf_coneflower.png,tree,forest,autumn,collection,earth,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,194,208,"tree,forest,autumn,collection,earth",삼잎국화,cutleaf coneflower,Rudbeckia laciniata,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0485,data/species_codex/generated/pixel_art_assets/slices/bio_0485_sweet_alyssum.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0485_sweet_alyssum.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,186,196,"aquatic,wetland,summer,shelter,water",sweet alyssum (Lobularia maritima),sweet alyssum,Lobularia maritima,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0486,data/species_codex/generated/pixel_art_assets/slices/bio_0486_ocean_spray.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0486_ocean_spray.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,210,200,"aquatic,wetland,summer,shelter,water",Ocean spray (Holodiscus discolor),Ocean spray,Holodiscus discolor,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0487,data/species_codex/generated/pixel_art_assets/slices/bio_0487_spinulose_wood_fern.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0487_spinulose_wood_fern.png,fern,shade,spring,resilient,earth,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,197,214,"fern,shade,spring,resilient,earth",spinulose wood fern (Dryopteris carthusiana),spinulose wood fern,Dryopteris carthusiana,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0488,data/species_codex/generated/pixel_art_assets/slices/bio_0488_calla_lily.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0488_calla_lily.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,185,207,"aquatic,wetland,summer,shelter,water",갈라,calla lily,Zantedeschia aethiopica,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0489,data/species_codex/generated/pixel_art_assets/slices/bio_0489_roundleaf_greenbrier.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0489_roundleaf_greenbrier.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,194,197,"aquatic,wetland,summer,shelter,water",roundleaf greenbrier (Smilax rotundifolia),roundleaf greenbrier,Smilax rotundifolia,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0490,data/species_codex/generated/pixel_art_assets/slices/bio_0490_american_hornbeam.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0490_american_hornbeam.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,196,193,"aquatic,wetland,summer,shelter,water",American hornbeam (Carpinus caroliniana),American hornbeam,Carpinus caroliniana,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0491,data/species_codex/generated/pixel_art_assets/slices/bio_0491_jungle_flame.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0491_jungle_flame.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,216,206,"aquatic,wetland,summer,shelter,water",Jungle flame (Ixora coccinea),Jungle flame,Ixora coccinea,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0492,data/species_codex/generated/pixel_art_assets/slices/bio_0492_california_barrel_cactus.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0492_california_barrel_cactus.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,203,198,"aquatic,wetland,summer,shelter,water",California Barrel Cactus (Ferocactus cylindraceus),California Barrel Cactus,Ferocactus cylindraceus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0493,data/species_codex/generated/pixel_art_assets/slices/bio_0493_yellow_loosestrife.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0493_yellow_loosestrife.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,194,199,"aquatic,wetland,summer,shelter,water",Yellow Loosestrife (Lysimachia vulgaris),Yellow Loosestrife,Lysimachia vulgaris,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0494,data/species_codex/generated/pixel_art_assets/slices/bio_0494_fragrant_sumac.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0494_fragrant_sumac.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,200,201,"aquatic,wetland,summer,shelter,water",fragrant sumac (Rhus aromatica),fragrant sumac,Rhus aromatica,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0495,data/species_codex/generated/pixel_art_assets/slices/bio_0495_dakota_mock_vervain.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0495_dakota_mock_vervain.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,199,193,"aquatic,wetland,summer,shelter,water",Dakota mock vervain (Glandularia bipinnatifida),Dakota mock vervain,Glandularia bipinnatifida,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0496,data/species_codex/generated/pixel_art_assets/slices/bio_0496_honey_mesquite.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0496_honey_mesquite.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,199,207,"aquatic,wetland,summer,shelter,water",honey mesquite (Neltuma glandulosa),honey mesquite,Neltuma glandulosa,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0497,data/species_codex/generated/pixel_art_assets/slices/bio_0497_cypress_leaved_plait_moss.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0497_cypress_leaved_plait_moss.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,191,208,"aquatic,wetland,summer,shelter,water",숲털깃털이끼,Cypress-leaved Plait-moss,Hypnum cupressiforme,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0498,data/species_codex/generated/pixel_art_assets/slices/bio_0498_cuckoo_pint.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0498_cuckoo_pint.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,184,219,"aquatic,wetland,summer,shelter,water",Cuckoo-pint (Arum maculatum),Cuckoo-pint,Arum maculatum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0499,data/species_codex/generated/pixel_art_assets/slices/bio_0499_striped_maple.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0499_striped_maple.png,tree,forest,autumn,collection,wind,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,201,207,"tree,forest,autumn,collection,wind",striped maple (Acer pensylvanicum),striped maple,Acer pensylvanicum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0500,data/species_codex/generated/pixel_art_assets/slices/bio_0500_fringed_willowherb.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0500_fringed_willowherb.png,aquatic,wetland,summer,shelter,water,pass,,20,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_20.png,202,214,"aquatic,wetland,summer,shelter,water",fringed willowherb (Epilobium ciliatum),fringed willowherb,Epilobium ciliatum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0501,data/species_codex/generated/pixel_art_assets/slices/bio_0501_red_baneberry.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0501_red_baneberry.png,aquatic,wetland,summer,shelter,water,pass,,21,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png,192,215,"aquatic,wetland,summer,shelter,water",red baneberry (Actaea rubra),red baneberry,Actaea rubra,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0502,data/species_codex/generated/pixel_art_assets/slices/bio_0502_wood_anemone.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0502_wood_anemone.png,aquatic,wetland,summer,shelter,water,pass,,21,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png,196,214,"aquatic,wetland,summer,shelter,water",wood anemone (Anemonoides quinquefolia),wood anemone,Anemonoides quinquefolia,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0503,data/species_codex/generated/pixel_art_assets/slices/bio_0503_bulbous_buttercup.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0503_bulbous_buttercup.png,aquatic,wetland,summer,shelter,water,pass,,21,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png,163,206,"aquatic,wetland,summer,shelter,water",bulbous buttercup (Ranunculus bulbosus),bulbous buttercup,Ranunculus bulbosus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0504,data/species_codex/generated/pixel_art_assets/slices/bio_0504_intermediate_wood_fern.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0504_intermediate_wood_fern.png,fern,shade,spring,resilient,earth,pass,,21,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_21.png,178,214,"fern,shade,spring,resilient,earth",intermediate wood fern (Dryopteris intermedia),intermediate wood fern,Dryopteris intermedia,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
